time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,refrigerant_q_condenser_stage_w,refrigerant_q_subcooler_w,refrigerant_q_oil_cooling_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,low_pressure_receiver_enabled,refrigerant_evaporators_series,refrigerant_evaporator_outlet_c,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_low_pressure_pa,air_high_pressure_pa,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_map_volumetric_flow_cfm,air_compressor_map_speed_eval_rpm,air_compressor_map_head_eval_ft,air_compressor_map_d_q_d_speed_m3_s_per_rpm,air_compressor_actual_head_j_kg,air_compressor_actual_head_m,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,air_compressor_eta_is_target,air_compressor_eta_is_effective,regenerator_ua_w_k,regenerator_ua_ref_w_k,regenerator_air_flow_ratio,regenerator_ua_flow_exponent,cascade_ua_w_k,cascade_ua_ref_w_k,cascade_air_flow_ratio,cascade_ua_flow_exponent,condenser_ua_w_k,condenser_ua_ref_w_k,condenser_sink_flow_ratio,condenser_ua_flow_exponent,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_air_m_dot_nominal_kg_s,dock_air_flow_ratio,dock_evaporator_ua_flow_exponent,humidity_ratio_room_kg_kg_da,room_relative_humidity,room_saturation_humidity_ratio_kg_kg_da,room_dry_air_mass_kg,room_moisture_infiltration_dry_air_mass_flow_kg_s,room_moisture_deposition_rate_kg_s,room_moisture_deposition_load_w,room_moisture_cumulative_deposited_water_kg,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,receiver_enabled,receiver_mass_kg,receiver_volume_m3,receiver_liquid_mass_kg,receiver_vapor_mass_kg,receiver_liquid_volume_m3,receiver_liquid_fill_fraction,receiver_liquid_fill_fraction_raw,receiver_overfill_mass_kg,receiver_liquid_feed_fraction,receiver_starvation_flow_multiplier,receiver_outlet_enthalpy_j_kg,receiver_outlet_density_kg_m3,receiver_inlet_m_dot_kg_s,receiver_outlet_m_dot_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_cascade_flow_coefficient_m2,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_subcooling_to_cascade_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
0.0,-30.0,5.0,35.0,24.080221191421174,5.0,-26.5,-39.99989378554744,1.5,-4.000000082729116,-5.0,40.0,45074.67356073619,20599.999999999996,20599.999999999996,65674.67356073619,82400.02975532245,82400.02975532245,20599.999999999996,103000.02975532245,103000.02975532245,103000.02975532245,129130.15867557874,124636.00325807584,4494.155417502901,0.0,97515.16397217308,60189.80777758682,41472.61799398473,26130.1289202563,67602.74691424103,19940.552635863412,1450.0,0.0,0.8869186971918838,2.870733594413301,0.001498459563255402,1.0,1.0,-4.000000082729116,354655.99021540873,1554533.227913749,4.3832143564516315,1554533.227913749,4.3832143564516315,0.7631249235975,0.09220160510843384,4.296582554348881,101325.0,128350.78671536304,1.266723777106963,1.0,0.0,4.296582554350097,1.2847212910722052,1.2850212022149787,3.3443693851785015,0.0,16633.91878132832,0.0,0.0,22695.98285117807,2314.3461682815305,19291.58779781244,1967.1944851516514,0.85,0.850000104613715,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3099.015535412006,3099.015535412006,6.647272259401979,5.0,-0.8564321250888405,5.8564321250888405,3.5,3.5,1.0,0.6,0.0002334323654385558,1.0,0.0002334323654385558,198.92221095423284,0.0,0.0,0.0,0.0,7.885662509740639e-05,0.0001545757403411494,0.0006641474292753451,0.09220160510843384,0.09220160510843384,0.09220160510843384,0.09220160510843382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487378.55335087446,595.7628554101648,0.0,0.09220160510843384,0.09220160510843384,0.09220160510843384,0.40218925855223364,0.40218925855223364,0.5,10.0,0.999999917270884,0.999999917270884,7.560174708487466e-12,0.999999917270884,0.999999917270884,7.560174708487466e-12,26130.1289202563,19940.552635863412,0.7631249235975,0.9714793637609026,0.6667580182491205,45074.67356073619,20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45074.67356073619,20600.0,1.0,814.0,814.0,0.0,16633.91878132832,4.296582554348881,38867.48798618733,4610.00004951836,3099.015535412006,17901.241082247154,0.001498459563255402,0.40218925855223364,6.063004600600638e-06,45074.67356073619,45074.67356073619,6.178476491654485,0.0,,,,,
1.0,-30.00002263290447,4.999866376505941,35.00007029395018,24.073590232897573,4.992539142895757,-26.50076917800103,-40.000966110359855,1.4932841337780305,-3.953093820966785,-5.007917516367148,40.0020272339206,45079.31726503128,20616.03481931856,20616.03481931856,65695.35208434984,82403.61381910105,82403.61381910105,20616.03481931856,103019.64863841962,103019.64863841962,103019.64863841962,129167.12106375038,124672.58883140748,4494.532232342899,0.0,97515.5307110441,60191.23415926108,41471.44061309225,26147.47242533076,67618.91303842301,19952.881303965914,1451.0,0.0,0.8868710911601142,2.869137020117256,0.001498459563255402,1.0,1.0,-3.953093820966785,354546.5553155995,1554620.6382338721,4.384813827481773,1554620.6382338721,4.384813827481773,0.7630902513023117,0.09220892895951649,4.296582554348881,101325.0,128351.61573239263,1.2667319588689132,1.0,0.0,4.296582554350306,1.2847527064274014,1.2850526249039171,3.344287607143229,0.0,16633.91878132832,0.0,0.0,22696.06820712466,2314.3548721657917,19291.656606989458,1967.201501734992,0.85,0.8499999396782522,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3099.015535412006,3099.015535412006,6.652446424918523,4.999866376505941,-0.8611243326109204,5.860990709116861,3.5,3.5,1.0,0.6,0.0002334323654385558,1.0000023556501272,0.0002334318155548698,198.92222964613325,0.0,0.0,0.0,0.0,7.884705645026364e-05,0.00015458530898829214,0.0006641885417577273,0.09220892895856408,0.09220892895856408,0.09220892895856408,0.09220892897781516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487388.35429383424,595.7597685804728,0.0,0.09220892895856408,0.09220892895951649,0.09220892895951649,0.40218925855223364,0.40218925855223364,0.5,10.000000000009141,1.0137904476607105,1.0137904476607105,6.303935151663609e-11,1.054823695400387,1.054823695400387,6.303935151663609e-11,26147.47242533076,19952.881303965914,0.7630902513023117,0.971552915188386,0.6666672864057415,45074.67356073619,20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45074.67356073619,20600.0,,,,,,,,,,,,,,,,,6.0,16633.91878132832,1451.0,0.40218925855223364,6.178476491654485,3.5
2.0,-30.000067436837544,4.9996011178564235,35.00020697187917,24.06684405812996,4.9849569441201735,-26.501565870377657,-40.00206916881723,1.4864522998836376,-3.907507764136028,-5.015937430927092,40.00408233201489,45083.99453751333,20631.83103794442,20631.83103794442,65715.82557545775,82407.2241425563,82407.2241425563,20631.83103794442,103039.05518050071,103039.05518050071,103039.05518050071,129203.84290347615,124708.92891575725,4494.913987718908,0.0,97515.9004860139,60192.67088085373,41470.25511684463,26164.787722975434,67635.04283982006,19965.18847592476,1452.0,0.0,0.8868228466813424,2.867547724600026,0.001498459563255402,1.0,1.0,-3.907507764136028,354435.7320974374,1554709.2537933595,4.386434868158148,1554709.2537933595,4.386434868158148,0.7630556260310579,0.09221634849391451,4.296582554348881,101325.0,128352.4568311345,1.2667402598680928,1.0,0.0,4.296582554348179,1.2847846669660015,1.2850845921970109,3.344204414032425,0.0,16633.918327915802,0.0,0.0,22696.15426970233,2314.3636481063695,19291.729627077384,1967.2089477117452,0.85,0.849999933813915,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3098.9941204105635,3099.015535412006,6.657589603690843,4.9996011178564235,-0.8659478967780343,5.865549014634458,3.4999596902459587,3.5,0.9999884829274167,0.6,0.0002334318155548698,1.0000046632345254,0.00023343072701264428,198.92226664849255,0.0,1.0938408886569271e-07,0.30999450784537314,1.0938408886569271e-07,7.883721467841567e-05,0.00015459460087645412,0.000664228465122301,0.09221634849362449,0.09221634849362449,0.09221634849362449,0.09221634849495021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487398.28998802684,595.7566392940134,0.0,0.09221634849362449,0.09221634849391451,0.09221634849391451,0.4021892585522703,0.4021892585522703,0.5,10.000000000009766,1.0355794845182231,1.0355794845182231,4.149569576838985e-12,1.1084296667910394,1.1084296667910394,4.149569576838985e-12,26164.787722975434,19965.18847592476,0.7630556260310579,0.9716239218047428,0.6665774522282135,45074.67356073619,20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451495398551456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45074.983555244035,20600.0,,,,,,,,,,,,,,,,,4.0,16633.918327915802,1452.0,0.4021892585522703,6.178476491654485,3.4999596902459587
3.0,-30.00013414952855,4.999206402700784,35.00040637434983,24.059942259360128,4.977201683524237,-26.502400652508733,-40.003215813171096,1.4794636053836234,-3.863088419484484,-5.024045869415824,40.006164693474254,45088.763614264004,20647.365818853854,20647.365818853854,65736.12943311787,82410.90977656467,82410.90977656467,20647.365818853854,103058.27559541853,103058.27559541853,103058.27559541853,129240.35493507996,124745.05466411784,4495.300270962124,0.0,97516.27558976194,60194.12943436524,41469.051283774104,26182.07933966143,67651.13062343554,19977.477591321163,1453.0,0.0,0.8867740359027909,2.865965203570833,0.001498459563255402,1.0,1.0,-3.863088419484484,354323.713250588,1554799.0488403211,4.38807505875488,1554799.0488403211,4.38807505875488,0.7630210470357355,0.09222385536216372,4.296582554348881,101325.0,128353.31324080203,1.2667487119743601,1.0,0.0,4.29658255435032,1.2848173640581122,1.2851172955234098,3.3441193079599034,0.0,16633.917429589244,0.0,0.0,22696.241572516436,2314.372550515868,19291.80302839081,1967.2164325626804,0.85,0.8499998982982202,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3098.951490457674,3099.015535412006,6.662694102321851,4.999206402700784,-0.8708936713060336,5.870100074006817,3.499879447847531,3.5,0.999965556527866,0.6,0.00023343072701264428,1.0000069435292533,0.00023342910619081686,198.92232174472625,0.0,2.1653528684202288e-07,0.6136610029102929,3.259193757077156e-07,7.882698522587126e-05,0.00015460374178677302,0.0006642677397981082,0.09222385536738796,0.09222385536738796,0.09222385536738796,0.09222385536561503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487408.35753001453,595.7534684645684,0.0,0.09222385536738796,0.09222385536216372,0.09222385536216372,0.4021892585523022,0.4021892585523022,0.5,10.00000000005985,1.0635468176928384,1.0635468176928384,9.663381206337363e-13,1.1609574499313453,1.1609574499313453,9.663381206337363e-13,26182.07933966143,19977.477591321163,0.7630210470357355,0.971692990602373,0.6664894318653776,45074.67356073619,20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514956669704828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45075.287221739105,20600.0,,,,,,,,,,,,,,,,,4.0,16633.917429589244,1453.0,0.4021892585523022,6.178476491654485,3.499879447847531
4.0,-30.000224667187105,4.998684070114689,35.00066494143111,24.053051566611998,4.969457454317851,-26.503260300567757,-40.00438522836191,1.4724868685675516,-3.8200077595729454,-5.032260030361523,40.008269863608604,45093.52350663066,20662.679910159717,20662.679910159717,65756.20341679038,82414.59556896889,82414.59556896889,20662.679910159717,103077.2754791286,103077.2754791286,103077.2754791286,129276.61500663006,124780.92385930325,4495.691147326815,0.0,97516.64683673982,60195.57476915499,41467.85785287203,26199.33952750146,67667.19738037349,19989.742332675298,1454.0,0.0,0.8867245867894832,2.864389745671083,0.001498459563255402,1.0,1.0,-3.8200077595729454,354210.26216956996,1554889.8314193883,4.3897368243809405,1554889.8314193883,4.3897368243809405,0.7629864986364276,0.09223145179540596,4.296582554348881,101325.0,128354.17271265469,1.2667571943020448,1.0,0.0,4.296582554347877,1.2848500079683234,1.285149944971488,3.3440343446336414,0.0,16633.916090863775,0.0,0.0,22696.327977693854,2314.381361391898,19291.877871513643,1967.224064437259,0.85,0.8499999599262871,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3098.887877579628,3099.015535412006,6.667772674078873,4.998684070114689,-0.8759708226549696,5.874654892769659,3.4997597106386737,3.5,0.9999313458967639,0.6,0.00023342910619081686,1.0000094211938582,0.000233426907030674,198.92239650089135,0.0,3.224176410449275e-07,0.9137315947213245,6.483370167526431e-07,7.881655389385049e-05,0.00015461255229696637,0.0006643055948824997,0.0922314517953903,0.0922314517953903,0.0922314517953903,0.09223145179284352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487418.5353849416,595.7502628740341,0.0,0.0922314517953903,0.09223145179540596,0.09223145179540596,0.40218925855252863,0.40218925855252863,0.5,10.000000000010855,1.0962168171978988,1.0962168171978988,6.991740519879386e-12,1.2122522707885537,1.2122522707885537,6.991740519879386e-12,26199.33952750146,19989.742332675298,0.7629864986364276,0.9717589313941738,0.6664015247025703,45074.67356073619,20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514960666444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45075.587292330914,20600.0,,,,,,,,,,,,,,,,,4.0,16633.916090863775,1454.0,0.40218925855252863,6.178476491654485,3.4997597106386737
5.0,-30.000337344491307,4.998035993070101,35.00097930436907,24.046051664650463,4.961601253104292,-26.504144173459352,-40.005584818404145,1.4654003412230068,-3.778212343340158,-5.040575533078634,40.010396231182554,45098.314935975664,20677.76924525001,20677.76924525001,65776.08418122567,82418.29330908686,82418.29330908686,20677.76924525001,103096.06255433687,103096.06255433687,103096.06255433687,129312.63167301363,124816.5453096879,4496.086363325731,0.0,97517.02059433704,60197.04221777405,41466.64264062554,26216.56911867677,67683.21175930231,20001.9832118385,1455.0,0.0,0.886674526817917,2.862821098502434,0.001498459563255402,1.0,1.0,-3.778212343340158,354095.4404313301,1554981.532176851,4.391419246411927,1554981.532176851,4.391419246411927,0.7629519759543602,0.09223913291268958,4.296582554348881,101325.0,128355.04309702163,1.266765784327872,1.0,0.0,4.29658255434687,1.2848831684243196,1.2851831103426918,3.343948041297696,0.0,16633.914273021695,0.0,0.0,22696.414967200624,2314.390231852939,19291.95071571866,1967.2314924789466,0.85,0.849999911598291,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3098.8034610345767,3099.015535412006,6.67282372220743,4.998035993070101,-0.8811759066546614,5.879211899724762,3.4996008176463698,3.5,0.9998859478989628,0.6,0.000233426907030674,1.0000117276214393,0.00023342416952037905,198.92248955819701,0.0,4.374622059075905e-07,1.2397678915421115,1.0857992226602336e-06,7.88058547243156e-05,0.00015462105230635838,0.0006643421158745653,0.09223913291406705,0.09223913291406705,0.09223913291406705,0.09223913291816195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487428.8157636688,595.747024975118,0.0,0.09223913291406705,0.09223913291268958,0.09223913291268958,0.4021892585525139,0.4021892585525139,0.5,9.999999999981988,1.132411228758258,1.132411228758258,-1.3528733688872308e-11,1.262363189738494,1.262363189738494,-1.3528733688872308e-11,26216.56911867677,20001.9832118385,0.7629519759543602,0.9718227381871468,0.6663146408647991,45074.67356073619,20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514966089335666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45075.913328627736,20600.0,,,,,,,,,,,,,,,,,5.0,16633.914273021695,1455.0,0.4021892585525139,6.178476491654485,3.4996008176463698
6.0,-29.980736680662737,4.970097526022681,35.001300979369354,24.036182357836537,4.94719639384893,-26.487194600290277,-39.990352804865665,1.455408395816486,-3.842115736522601,-5.058796594516571,40.01123565198731,45115.517234075545,20656.877083060685,20656.877083060685,65772.39431713623,82437.88013274077,82437.88013274077,20656.877083060685,103094.75721580145,103094.75721580145,103094.75721580145,129324.60503175989,124827.97578407802,4496.62924768187,0.0,97517.5496889035,60202.761987265505,41460.87522404221,26229.84781595844,67690.72304000065,20011.07624040805,1456.0,0.0,0.8865786219961189,2.8615302715833866,0.001498459563255402,1.0,1.0,-3.842115736522601,353843.94334857404,1555017.7337809836,4.394642788188479,1555017.7337809836,4.394642788188479,0.7629124034884089,0.09224987389050461,4.296582554348881,101325.0,128356.26930730105,1.2667778860824184,1.0,0.0,4.296582554348341,1.28492992655279,1.2852298758686438,3.34382635625567,0.0,16633.912008230796,0.0,0.0,22696.538110317222,2314.4027889561903,19292.05468361664,1967.2420942540664,0.85,0.8499998805917895,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3098.6984268739266,3099.015535412006,6.666307667732626,4.970097526022681,-0.9035060110658524,5.873603537088534,3.4994031211881103,3.5,0.9998294631966029,0.6,0.00023342416952037905,0.9979621876930369,0.00023390081548077448,198.90645540654253,0.07391871581755773,0.00024201570232243,685.8725003817666,0.00024310150154509022,7.894180915501579e-05,0.00015448236036536326,0.0006637462145004569,0.09225008527561732,0.09225008527561732,0.09225008527561732,0.09225092975891937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487432.75368370005,595.7457859060396,0.0,0.09225008527561732,0.09224987389050461,0.09224987389050461,0.40218925855238646,0.40218925855238646,0.5,10.000024989402768,1.1557883149175723,1.1557883149175723,3.029754225281067e-11,1.2166808579939925,1.2166808579939925,3.029754225281067e-11,26229.84781595844,20011.07624040805,0.7629124034884089,0.9716603895377094,0.6664948342687271,45074.67356073619,20600.0,0.0,3295.7947290999364,-3295.7947290999364,0.05857550970004194,1.4643877425010472,2609.070242776292,686.724486323644,3295.7947290999364,0.030092564711591878,0.6339340876627911,1.4514566402368232,1.4514972839811902,1.2663558877178485,0.000233426907030674,0.0035001388255027624,1.0,0.5,1.5437092011570492,6.483578644859607,1.5437092011570492,49056.340790217895,17304.205270900064,,,,,,,,,,,,,,,,,5.0,16633.912008230796,1456.0,0.40218925855238646,6.178476491654485,3.4994031211881103
7.0,-29.92846313909563,4.895683936429871,35.00150725244742,24.003387009166204,4.90492781000641,-26.44508555978085,-39.95269249482078,1.4215501766935918,-4.194586979074586,-5.104925736287358,40.00855086202517,45180.36405842139,20561.348797256363,20561.348797256363,65741.71285567776,82478.86412132176,82478.86412132176,20561.348797256363,103040.21291857812,103040.21291857812,103040.21291857812,129272.22155524205,124774.61798078833,4497.6035744537185,0.0,97522.22586356415,60223.72556746702,41442.77810677458,26232.008636663937,67674.78674343851,20011.31237956695,1457.0,0.0,0.8863529755427448,2.8608980035420446,0.001498459563255402,1.0,1.0,-4.194586979074586,353207.8703014086,1554901.9493950673,4.402229055848041,1554901.9493950673,4.402229055848041,0.7628585617190424,0.09227040179980331,4.296582554348881,101325.0,128361.27297348424,1.2668272684281692,1.0,0.0,4.296582554346871,1.285087390516524,1.285387989153789,3.343416631472764,0.0,16634.30466361801,0.0,0.0,22697.626457765804,2314.5137695100575,19292.983633482676,1967.3368207780106,0.85,0.8500000504185644,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3094.2167082551086,3099.015535412006,6.645090094174858,4.895683936429871,-0.9648772574597055,5.860561193889577,3.4909717436172554,3.5,0.9974204981763587,0.6,0.00023390081548077448,0.9945761217541865,0.00023517638355144828,198.86355378169634,0.20144835159186333,0.0005618858862140262,1592.3846015305503,0.0008049873877591164,7.927888030850901e-05,0.00015462193517226547,0.0006643459091808195,0.0922704017665294,0.0922704017665294,0.0922704017665294,0.09227040158993607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487419.773485132,595.7498741433242,0.0,0.0922704017665294,0.09227040179980331,0.09227040179980331,0.40218935874796197,0.40218935874796197,0.5,10.000024988277644,1.123208298027123,1.123208298027123,1.4097167877480388e-11,0.9103387572127986,0.9103387572127986,1.4097167877480388e-11,26232.008636663937,20011.31237956695,0.7628585617190424,0.9714358333320027,0.6676099952808777,45074.67356073619,20600.0,0.0,8968.281949919345,-8968.281949919345,0.15961621134133597,3.990405283533396,7100.710342591706,1867.5716073276396,8968.281949919345,0.17022716666005205,0.863724087344891,1.4512676260582316,1.4513802860106284,1.2664883262917261,0.00023342416952037905,0.00349328626067613,1.0,1.0,2.130290117709674,17.89443698876126,2.130290117709674,55635.34011218609,11631.718050080655,,,,,,,,,,,,,,,,,6.0,16634.30466361801,1457.0,0.40218935874796197,6.178476491654485,3.4909717436172554
8.0,-29.87325526412254,4.814719642380224,35.00153692403788,23.96227157386022,4.850597282614393,-26.400854066044737,-39.91307403249664,1.3781960619032407,-4.69979934126593,-5.1656304804712345,40.00387021022248,45259.022077677444,20420.307979854708,20420.307979854708,65679.33005753215,82536.12982423391,82536.12982423391,20420.307979854708,102956.43780408862,102956.43780408862,102956.43780408862,129184.68706580982,124685.91552250176,4498.771543308063,0.0,97532.12407987431,60255.016235572955,41419.00871589039,26228.2492617212,67647.25797761159,20006.80310394497,1458.0,0.0,0.8860595911710529,2.860654237909687,0.001498459563255402,1.0,1.0,-4.69979934126593,352372.18272322207,1554700.1069535697,4.412096593262416,1554700.1069535697,4.412096593262416,0.7627959801779025,0.09229530354334403,4.296582554348881,101325.0,128368.83261775984,1.266901876316406,1.0,0.0,4.29658255434877,1.2852876993800861,1.2855899844295002,3.3428955683783395,0.0,16635.352519011387,0.0,0.0,22699.93019944537,2314.748685784174,19294.939497944222,1967.536263448193,0.85,0.8499999483881963,38867.48798618733,38867.48798618733,1.0,0.8,4610.00004951836,4610.00004951836,1.0,0.8,17901.241082247154,17901.241082247154,1.0,0.8,3082.2366359706293,3099.015535412006,6.6251590619433856,4.814719642380224,-1.0433941968986122,5.858113839278836,3.468473806633462,3.5,0.9909925161809892,0.6,0.00023517638355144828,0.99427504291417,0.00023653051057397374,198.81801718060106,0.22318446139320766,0.0004697196909098771,1331.1856040385917,0.0012747070786689936,7.96349132595994e-05,0.00015554147029184887,0.0006682967677337327,0.0922953035494285,0.0922953035494285,0.0922953035494285,0.09229530321601057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487397.1440110089,595.7570014439558,0.0,0.0922953035494285,0.09229530354334403,0.09229530354334403,0.40218943913790545,0.40218943913790545,0.5,10.000024987421511,1.013322127403967,1.013322127403967,-5.559286364587024e-11,0.4658311392053065,0.4658311392053065,-5.559286364587024e-11,26228.2492617212,20006.80310394497,0.7627959801779025,0.9709089772606786,0.6690444436440615,45074.67356073619,20600.0,0.0,9895.407303083397,-9895.407303083397,0.17678621060849162,4.4196552652122865,7838.213742740791,2057.1935603426073,9895.407303083397,0.33937637370149537,0.9566353387905384,1.451040297663816,1.4510679330272305,1.2668411599547411,0.00023390081548077448,0.0034750928143272757,1.0,1.0,2.130290117709674,17.89443698876126,2.130290117709674,56301.26646785818,10704.592696916603,,,,,,,,,,,,,,,,,7.0,16635.352519011387,1458.0,0.40218943913790545,6.178476491654485,3.468473806633462
