time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,refrigerant_q_condenser_stage_w,refrigerant_q_subcooler_w,refrigerant_q_oil_cooling_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,low_pressure_receiver_enabled,refrigerant_evaporators_series,refrigerant_evaporator_outlet_c,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_low_pressure_pa,air_high_pressure_pa,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_actual_head_j_kg,air_compressor_actual_head_m,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,air_compressor_eta_is_target,air_compressor_eta_is_effective,regenerator_ua_w_k,regenerator_ua_ref_w_k,regenerator_air_flow_ratio,regenerator_ua_flow_exponent,cascade_ua_w_k,cascade_ua_ref_w_k,cascade_air_flow_ratio,cascade_ua_flow_exponent,condenser_ua_w_k,condenser_ua_ref_w_k,condenser_sink_flow_ratio,condenser_ua_flow_exponent,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_air_m_dot_nominal_kg_s,dock_air_flow_ratio,dock_evaporator_ua_flow_exponent,humidity_ratio_room_kg_kg_da,room_relative_humidity,room_saturation_humidity_ratio_kg_kg_da,room_dry_air_mass_kg,room_moisture_infiltration_dry_air_mass_flow_kg_s,room_moisture_deposition_rate_kg_s,room_moisture_deposition_load_w,room_moisture_cumulative_deposited_water_kg,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,receiver_enabled,receiver_mass_kg,receiver_volume_m3,receiver_liquid_mass_kg,receiver_vapor_mass_kg,receiver_liquid_volume_m3,receiver_liquid_fill_fraction,receiver_liquid_fill_fraction_raw,receiver_overfill_mass_kg,receiver_liquid_feed_fraction,receiver_starvation_flow_multiplier,receiver_outlet_enthalpy_j_kg,receiver_outlet_density_kg_m3,receiver_inlet_m_dot_kg_s,receiver_outlet_m_dot_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_flow_coefficient_m2,startup_solved_vcc_cycle_expansion_valves_cascade_opening,newton_iterations,proactive_precool_active,proactive_precool_offset_k,proactive_door_open_fraction,proactive_B1_air_before_room_to_air_compressor_speed_setpoint_offset_k,proactive_B1_air_before_room_to_air_compressor_speed_setpoint,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_subcooling_to_cascade_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
0.0,-30.0,5.0,35.0,24.080207046959572,5.0,-26.5,-39.99988246997816,1.5,-4.99999999999244,-5.0,40.0,42257.45940475719,25750.0,25750.0,68007.45940475719,77249.97054748026,77249.97054748026,25750.0,102999.97054748026,102999.97054748026,102999.97054748026,129064.73565414107,124560.03259391825,4504.703060222819,0.0,91420.4088757777,56427.897733054655,38880.567936358944,26064.76510666081,64945.33304301975,19890.67188060731,1450.0,0.0,0.8869186971918838,2.884698101094473,0.0014947054983599872,1.0,1.0,-5.000000083633779,354655.99021540873,1554533.227913749,4.3832143564516315,1554533.227913749,4.3832143564516315,0.7631249235975,0.09241799940247608,4.028046144702076,101325.0,128350.76405519308,1.2667235534684735,1.0,0.0,4.028046144704595,1.2847212910722052,1.2850212022149787,3.1353462986048446,22695.96861396914,2314.344716490253,19291.56982474675,1967.1926524090034,0.85,0.8499998459141763,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4632.441516551485,4632.441516551485,5.558623872097796,5.0,-2.320540156361051,7.3205401563610515,3.5,3.5,1.0,0.6,0.0002334323654385558,1.0,0.0002334323654385558,198.92221095423284,0.0,0.0,0.0,0.0,7.885672607504562e-05,0.00015457563936351016,0.0006226378082030456,0.09241799940247608,0.09241799940247608,0.09241799940247608,0.09241799940247607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487378.55335087446,595.7628554101648,0.0,0.09241799940247608,0.09241799940247608,0.09241799940247608,0.375,0.375,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26064.76510666081,19890.67188060731,0.7631249235975,1.0471492903071125,0.6506619863934776,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.45940475719,25750.0,1.0,813.0,813.0,0.0,4.028046144702076,16522.262687969924,36438.26998705061,42257.45940475719,42257.45940475719,6.17534620354742,4321.873072599273,0.0014947054983599872,17892.171525676506,4632.441516551485,6.517862268040517e-06,0.375,0.0,,,,,,,,,,
1.0,-30.0009751023957,4.999901582513079,35.000772644688205,24.21234823940324,5.042517984466912,-26.49665582223606,-40.04758063293991,1.5381317244907677,-5.004684863505986,-5.004684863492841,40.02229534034292,42451.227442128475,25761.81009846524,25761.81009846524,68213.03754059371,77612.82791572667,77612.82791572667,25761.81009846524,103374.6380141919,103374.6380141919,103374.6380141919,129471.00224887962,124964.28277906137,4506.719469818263,0.0,91801.02488016248,56639.42440969063,39068.444967190946,26096.364234687713,65164.809201878656,19911.05370545437,1451.0,0.0,0.8868141674446388,2.8842003483368153,0.0014947054983599872,1.0,1.0,-3.5809423179410373,354591.23342842294,1555494.763163885,4.386726507940795,1555494.763163885,4.386726507940795,0.7629819053103295,0.09245488050941911,4.028046144702076,101325.0,128468.88461748038,1.2678893127804627,1.0,0.0,4.028046144702216,1.2845429483166917,1.2848428178263265,3.135781602304978,22790.460084700026,2323.9801649594947,19371.891804097726,1975.38321486927,0.85,0.8500000321232086,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4632.441516551485,4632.441516551485,5.5611733049234555,4.999901582513079,-2.323996100064104,7.323897682577183,3.5,3.5,1.0,0.6,0.0002334323654385558,1.0001014948347762,0.00023340867566358397,198.92301626759777,0.0,0.0,0.0,0.0,7.843213836919593e-05,0.00015500022706935987,0.0006243480670746814,0.09245488050298539,0.09245488050298539,0.09245488050298539,0.0924548805341602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487486.34530399955,595.728905193077,0.0,0.09245488050298539,0.09245488050941911,0.09245488050941911,0.375,0.375,0.5,10.000000000483988,0.0,0.0,0.0,0.0,0.0,0.0,26096.364234687713,19911.05370545437,0.7629819053103295,1.0467772157403505,0.6514440533481165,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.45940475719,25750.0,,,,,,,,,,,,,,,,,9.0,1.0,-3.0,0.0,-3.0,-33.0,16572.262687969924,1451.0,0.375,6.17534620354742,3.5
2.0,-30.002092360356905,4.999573386365861,35.00174581940691,24.228873405978106,5.0407825780970015,-26.49783956094461,-40.05896409563718,1.5364530398557368,-5.01578976737386,-5.0157897673558995,40.02962789989809,42493.63853882605,25789.3835376793,25789.3835376793,68283.02207650535,77686.75595997188,77686.75595997188,25789.3835376793,103476.13949765118,103476.13949765118,103476.13949765118,129596.38775095493,125088.75713050911,4507.630620445827,0.0,91874.7226533331,56681.60522755141,39103.4638064241,26120.248253303755,65223.712059727855,19924.382245473775,1452.0,0.0,0.8867310886865832,2.8830207564204438,0.0014947054983599872,1.0,1.0,-3.2315886522480923,354437.7723410179,1555811.0940124383,4.389518317239434,1555811.0940124383,4.389518317239434,0.762794520643719,0.09247209618196267,4.028046144702076,101325.0,128492.73686829778,1.268124716193415,1.0,0.0,4.028046144704799,1.284550847422705,1.284850688344038,3.135762319400482,22808.756243811196,2325.845853967583,19387.439971820768,1976.9686867401986,0.85,0.8499998756872703,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4632.417939283291,4632.441516551485,5.567153887170494,4.999573386365861,-2.3322254201304857,7.331798806496346,3.4999703107247786,3.5,0.9999915173499367,0.6,0.00023340867566358397,1.0001162931435807,0.00023338153499122613,198.923938990859,0.0,4.712441492095798e-06,13.35505918859949,4.712441492095798e-06,7.833112075703402e-05,0.00015507755490654996,0.0006246595471711531,0.09247209618679789,0.09247209618679789,0.09247209618679789,0.09247209613997749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487521.7972343236,595.7177388034488,0.0,0.09247209618679789,0.09247209618196267,0.09247209618196267,0.37500000000194056,0.37500000000194056,0.5,10.000000000660195,0.0,0.0,0.0,0.0,0.0,0.0,26120.248253303755,19924.382245473775,0.762794520643719,1.0469048743189588,0.6515059814429605,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515011047881787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42270.81446394579,25750.0,,,,,,,,,,,,,,,,,3.0,1.0,-3.0,0.0,-3.0,-33.0,16582.443153418597,1452.0,0.37500000000194056,6.17534620354742,3.4999703107247786
3.0,-30.003229378102123,4.998991462969548,35.002781325755315,24.2182643263601,5.02884433336604,-26.500057472900934,-40.061706968676276,1.5255943415740854,-5.028425294125043,-5.028425294111779,40.03337319814167,42500.10078464519,25819.830807553994,25819.830807553994,68319.93159219918,77692.13346867987,77692.13346867987,25819.830807553994,103511.96427623386,103511.96427623386,103511.96427623386,129654.28304334654,125146.00666343406,4508.276379912478,0.0,91875.72869376426,56683.69600909894,39102.25853851703,26142.318767112687,65244.57730562972,19936.015202938284,1453.0,0.0,0.886653164787072,2.88167904119061,0.0014947054983599872,1.0,1.0,-3.140659443083166,354263.22263952054,1555972.6870963727,4.392137223568499,1555972.6870963727,4.392137223568499,0.76259552109884,0.09248458932401811,4.028046144702076,101325.0,128494.22976706426,1.26813944995869,1.0,0.0,4.028046144703255,1.2846016853651285,1.2849015032863276,3.1356382220198977,22809.006002725328,2325.8713222889905,19387.6548981291,1976.990603124319,0.85,0.8499999910479472,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4632.3391845225915,4632.441516551485,5.5738212982810715,4.998991462969548,-2.3416713511382845,7.340662814107833,3.49987114085789,3.5,0.9999631831022543,0.6,0.00023338153499122613,1.0001183511143918,0.00023335391729506657,198.92487804112304,0.0,5.398929452282098e-06,15.300566067767466,1.0111370944377896e-05,7.83067983074378e-05,0.00015507473668378833,0.0006246481952398231,0.09248458932454678,0.09248458932454678,0.09248458932454678,0.09248458932347259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487539.905431675,595.7120351340382,0.0,0.09248458932454678,0.09248458932401811,0.09248458932401811,0.37500000000420414,0.37500000000420414,0.5,10.000000000610482,0.0,0.0,0.0,0.0,0.0,0.0,26142.318767112687,19936.015202938284,0.76259552109884,1.047135783747412,0.651396676011234,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515077983258442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42272.759970824955,25750.0,,,,,,,,,,,,,,,,,5.0,1.0,-3.0,0.0,-3.0,-33.0,16582.520738514024,1453.0,0.37500000000420414,6.17534620354742,3.49987114085789
4.0,-30.004398673582557,4.998164944826772,35.003874145767526,24.20754914581778,5.016791980079201,-26.502316204999804,-40.064490039926,1.5146292153271637,-5.041058848206774,-5.041058848218847,40.03709836410128,42506.59007194315,25849.18217706193,25849.18217706193,68355.77224900508,77697.54324419195,77697.54324419195,25849.18217706193,103546.72542125388,103546.72542125388,103546.72542125388,129711.14879315329,125202.22860151656,4508.92019163673,0.0,91876.73589254475,56685.78271268986,39101.05908872765,26164.42337189941,65265.482460627056,19947.634302486094,1454.0,0.0,0.8865752802550766,2.8803380285175253,0.0014947054983599872,1.0,1.0,-3.053985026650423,354088.7676403901,1556133.424143362,4.394755118930402,1556133.424143362,4.394755118930402,0.7623953342656064,0.0924970463086538,4.028046144702076,101325.0,128495.72823343995,1.2681542386719955,1.0,0.0,4.028046144701258,1.284653026093632,1.2849528205164287,3.1355129072871475,22809.25604921047,2325.8968199344804,19387.868942495184,1977.012429575358,0.85,0.8500000570236171,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4632.199208855052,4632.441516551485,5.580326106797792,4.998164944826772,-2.351212684065971,7.349377628892743,3.4996948829439454,3.5,0.9999128236982701,0.6,0.00023335391729506657,1.0001217122278874,0.0002333255187263594,198.9258437573651,0.0,5.4938468403186185e-06,15.569561945462965,1.5605217784696514e-05,7.828212653644284e-05,0.00015507179075862374,0.0006246363289173214,0.09249704632032785,0.09249704632032785,0.09249704632032785,0.09249704628466045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487557.91642176,595.7063620277213,0.0,0.09249704632032785,0.0924970463086538,0.0924970463086538,0.37500000000582195,0.37500000000582195,0.5,9.99999999962202,0.0,0.0,0.0,0.0,0.0,0.0,26164.42337189941,19947.634302486094,0.7623953342656064,1.0473495279873601,0.651287456544679,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515146103057008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42273.02896670265,25750.0,,,,,,,,,,,,,,,,,6.0,1.0,-3.0,0.0,-3.0,-33.0,16582.597890513185,1454.0,0.37500000000582195,6.17534620354742,3.4996948829439454
5.0,-30.004676916800257,4.996933827329642,35.00437098847445,24.056689522136026,4.951438187595475,-26.50907478529907,-40.0220604968257,1.4558169507620076,-5.06172876361768,-5.061728763638644,40.02208455955695,42329.27476098232,25897.73409967098,25897.73409967098,68227.0088606533,77351.3520843022,77351.3520843022,25897.73409967098,103249.08618397318,103249.08618397318,103249.08618397318,129425.98510609008,124917.80566816796,4508.179437922118,0.0,91504.05933047827,56481.98200720774,38913.41924807836,26176.898922116903,65090.31817019526,19950.40157855242,1455.0,0.0,0.8865243281495744,2.8781450438617617,0.0014947054983599872,1.0,1.0,-4.272406123003464,353803.4850402132,1555485.6706772489,4.396467916364512,1555485.6706772489,4.396467916364512,0.762137701563125,0.09248487405419334,4.028046144702076,101325.0,128382.34910293636,1.2670352736534554,1.0,0.0,4.028046144701257,1.2849282185853046,1.2852280407366685,3.1348413759150855,22716.73561903699,2316.4623616665212,19309.22266040187,1968.9927406812592,0.85,0.8499998848523126,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4631.999860690098,4632.441516551485,5.591048117132846,4.996933827329642,-2.366776126452035,7.363709953781678,3.4994438690758236,3.5,0.9998411054502353,0.6,0.0002333255187263594,1.0000289612273867,0.00023331876152865317,198.926073558492,0.0,5.649209241571828e-06,16.00985899061456,2.125442702626834e-05,7.86590435892447e-05,0.0001546664751371147,0.0006230036988907144,0.09248487405165641,0.09248487405165641,0.09248487405165641,0.0924848740607625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487485.32621781505,595.7292261742167,0.0,0.09248487405165641,0.09248487405419334,0.09248487405419334,0.37500000000315875,0.37500000000315875,0.5,9.999999999834007,0.0,0.0,0.0,0.0,0.0,0.0,26176.898922116903,19950.40157855242,0.762137701563125,1.048189819601993,0.6503159909328085,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515216157281752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42273.4692637478,25750.0,,,,,,,,,,,,,,,,,9.0,0.0,-0.0,0.0,,,16532.597890513185,1455.0,0.37500000000315875,6.17534620354742,3.4994438690758236
6.0,-29.985008776000736,4.968520767938139,35.00469701757545,24.017856583837442,4.927620134924122,-26.493758248847914,-39.99787507401777,1.4363696104263963,-5.077629255012823,-5.077629254989424,40.018149233253965,42308.511370674016,25863.284305417437,25863.284305417437,68171.79567609145,77290.56049253391,77290.56049253391,25863.284305417437,103153.84479795134,103153.84479795134,103153.84479795134,129348.9940693225,124840.73758047399,4508.256488848522,0.0,91425.5718770022,56443.52276589198,38868.94345678914,26195.14927137117,65064.09272816031,19958.39092622456,1456.0,0.0,0.8864574876631812,2.87645897109113,0.0014947054983599872,1.0,1.0,-4.693400495780111,353584.15198539273,1555315.9192262348,4.398715017324894,1555315.9192262348,4.398715017324894,0.7619117081358724,0.09248724719066266,4.028046144702076,101325.0,128359.23060735282,1.2668071118416266,1.0,0.0,4.028046144699545,1.2850192364626314,1.2853190711683133,3.1346193351862808,22697.250377146378,2314.475419959556,19292.66157417265,1967.3039798680131,0.85,0.8499999450857812,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4631.702475929729,4632.441516551485,5.583969272600106,4.968520767938139,-2.3861807638605694,7.354701531798709,3.4990694235389013,3.5,0.9997341210111147,0.6,0.00023331876152865317,0.9979551074796322,0.00023379685096046776,198.90998363533427,0.07392506710178354,0.00024282357465904382,688.1620105837302,0.00026407800168531216,7.887464152454727e-05,0.00015444412000410588,0.0006221080421544435,0.09248724718784683,0.09248724718784683,0.09248724718784683,0.09248724718730933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487466.2996552483,595.7352189309152,0.0,0.09248724718784683,0.09248724719066266,0.09248724719066266,0.37500000000187456,0.37500000000187456,0.5,10.000000000226466,0.0,0.0,0.0,0.0,0.0,0.0,26195.14927137117,19958.39092622456,0.7619117081358724,1.0477637175533243,0.6502589922745903,42257.45940475719,25750.0,0.0,3296.282821591313,-3296.282821591313,0.05858028519048617,1.464507129762153,2609.535081149454,686.7477404418592,3296.282821591313,0.030095216060255246,0.6339857704598066,1.4514826308477167,1.4515232827340299,1.2663611120539742,0.0002333255187263594,0.0034998682669202938,1.0,0.5,1.5437092011570492,6.483578644859607,1.5437092011570492,46241.90423693223,22453.717178408686,,,,,,,,,,,,,,,,,5.0,0.0,-0.0,0.5,,,16522.568637219545,1456.0,0.37500000000187456,6.17534620354742,3.4990694235389013
7.0,-29.932664757881128,4.8944684734562,35.004722420231424,24.011770134698622,4.914040979187685,-26.448003240472435,-39.95545220151541,1.4294568577058973,-5.095211961204825,-5.095211961206985,40.0101270023657,42349.83834376882,25667.006921209213,25667.006921209213,68016.84526497804,77320.96454355103,77320.96454355103,25667.006921209213,102987.97146476025,102987.97146476025,102987.97146476025,129199.33658772324,124691.30185946182,4508.0347282614275,0.0,91428.99817155382,56458.18532461394,38856.45871882208,26211.36512296299,65067.82384178507,19964.459717106685,1457.0,0.0,0.886396856060749,2.874595426248211,0.0014947054983599872,1.0,1.0,-5.095211961204825,353341.73854237073,1554969.9213112863,4.4007535812948495,1554969.9213112863,4.4007535812948495,0.7616718787231888,0.0924842383864356,4.028046144702076,101325.0,128361.05110425233,1.2668250787490978,1.0,0.0,4.028046144701443,1.2850506003790012,1.2853510568039503,3.1345428292972124,22698.10098670459,2314.562157995298,19293.390181506777,1967.3782771391634,0.85,0.8500001913291283,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4624.887621087608,4632.441516551485,5.549757966913204,4.8944684734562,-2.422351836523162,7.316820309979363,3.49049304033468,3.5,0.9972837258099085,0.6,0.00023379685096046776,0.9945686410879865,0.00023507362016231563,198.86702241191304,0.20146190072851206,0.0005615846466554667,1591.5308886215926,0.0008256626483407789,7.925413499449484e-05,0.00015454271596597292,0.0006225051912385252,0.09248421029347835,0.09248421029347835,0.09248421029347835,0.09248448248537995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487427.474830634,595.7474477129228,0.0,0.09248421029347835,0.0924842383864356,0.0924842383864356,0.3750000000024192,0.3750000000024192,0.5,10.000008150620756,0.0,0.0,0.0,0.0,0.0,0.0,26211.36512296299,19964.459717106685,0.7616718787231888,1.0453222691197361,0.6508568420352291,42257.45940475719,25750.0,0.0,8969.268340040053,-8969.268340040053,0.15962594331651866,3.990648582912963,7101.732821268174,1867.5355187718778,8969.268340040053,0.17023966438371027,0.8637767495482606,1.4512935848661923,1.451405877822431,1.2664958012278094,0.00023331876152865317,0.003492899880039353,1.0,1.0,2.130290117709674,17.89443698876126,2.130290117709674,52818.25863341884,16780.731659959947,,,,,,,,,,,,,,,,,7.0,0.0,-0.0,1.0,,,16522.962499743,1457.0,0.3750000000024192,6.17534620354742,3.49049304033468
8.0,-29.877252253816216,4.815067883294611,35.004299996468966,24.00556867886337,4.898767776022349,-26.399648416609864,-39.9102951521985,1.4211639306047967,-5.114984126245872,-5.114984126233957,39.99725751433089,42401.4273687929,25381.54555900084,25381.54555900084,67782.97292779374,77357.87603688365,77357.87603688365,25381.54555900084,102739.42159588449,102739.42159588449,102739.42159588449,128964.51937188188,124457.0676864311,4507.451685450779,0.0,91437.68189134767,56481.23319001216,38840.498557039464,26225.097775997394,65065.596333036854,19968.198066533743,1458.0,0.0,0.8863426090430908,2.872500965568847,0.0014947054983599872,1.0,1.0,-5.114984126245872,353069.2947786142,1554414.983263936,4.40257764198556,1554414.983263936,4.40257764198556,0.7614155812532262,0.09247486735366799,4.028046144702076,101325.0,128364.66214431323,1.2668607169436292,1.0,0.0,4.0280461447020235,1.2850867758976219,1.2853888816253705,3.1344545911216937,22700.256801082556,2314.7819898826365,19295.215537559285,1967.5644116552835,0.85,0.8499998791484646,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4607.06347215419,4632.441516551485,5.509267608838224,4.815067883294611,-2.467091955369327,7.282159838663938,3.468101466112526,3.5,0.9908861331750074,0.6,0.00023507362016231563,0.9942536920141972,0.00023643223258854035,198.82131661434283,0.22319733785464893,0.00046947516984380527,1330.4926313373442,0.0012951378181845841,7.965994117295452e-05,0.00015541367898936113,0.0006260134704870621,0.09247486740472347,0.09247486740472347,0.09247486740472347,0.0924748672692442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487365.2552214794,595.7670440582272,0.0,0.09247486740472347,0.09247486735366799,0.09247486735366799,0.375000032682057,0.375000032682057,0.5,10.000008145766083,0.0,0.0,0.0,0.0,0.0,0.0,26225.097775997394,19968.198066533743,0.7614155812532262,1.0417636469640277,0.6516720011565268,42257.45940475719,25750.0,0.0,9896.525260043272,-9896.525260043272,0.17679555349680356,4.4198888374200855,7839.335808860192,2057.1894511830797,9896.525260043272,0.3393984652906519,0.9566858955454732,1.4510662196442168,1.451093092099582,1.2668469241380216,0.00023379685096046776,0.0034747963461856726,1.0,1.0,2.130290117709674,17.89443698876126,2.130290117709674,53484.477296137804,15853.474739956728,,,,,,,,,,,,,,,,,5.0,0.0,-0.0,1.0,,,16524.011624613464,1458.0,0.375000032682057,6.17534620354742,3.468101466112526
